ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE,",,,,,,,,,"
191061,1,19,61,1,21,2,1,7,1,1,1,3,3,4,2,0,0,2,1,1,0,0,2,1,2,1,1,1,3,4,1,3,2,0,0,joy,3,4,1910611,When they told me that I had been admitted to the faculty of á medicine.,1,",,,,,,,,,"
191061,1,19,61,1,21,2,1,7,1,1,2,3,1,2,4,0,0,1,1,0,0,0,0,1,1,3,3,1,3,1,1,1,2,0,0,fear,1,2,1910612,Almost always when I go to fetch the results of an exam.,1,",,,,,,,,,"
191061,1,19,61,1,21,2,1,7,1,1,3,4,3,4,3,0,0,2,0,0,0,0,2,1,1,3,2,3,2,3,1,2,1,3,0,anger,3,4,1910613,[ No description.],1,",,,,,,,,,"
191061,1,19,61,1,21,2,1,7,1,1,4,3,4,3,0,1,0,2,0,0,1,0,2,2,1,3,3,2,0,1,1,1,1,1,2,sadness,4,3,1910614,When I decided not to out any longer with a girl whom I liked á quite a lot.  This made me feel low for a some time.,1,",,,,,,,,,"
191061,1,19,61,1,21,2,1,7,1,1,5,2,1,3,1,0,0,2,1,0,0,0,0,2,2,3,2,0,3,3,1,2,0,1,0,disgust,1,3,1910615,I saw a program on T.V where they had to saw a skull for an        á operation.,1,",,,,,,,,,"
191061,1,19,61,1,21,2,1,7,1,1,6,3,1,2,2,0,0,1,0,0,0,0,0,3,1,3,3,2,2,4,0,2,2,0,0,shame,1,2,1910616,"I was watching T.V with my parents and some pornographic scenes á came on, I felt uncomfortable and tried to distract my parents á attention by talking to them.",1,",,,,,,,,"
191061,1,19,61,1,21,2,1,7,1,1,7,2,3,2,0,0,0,1,1,0,0,0,0,3,1,3,2,3,1,5,2,2,2,1,0,guilt,3,2,1910617,"When I used an adjective for a person without knowing what it á meant.   When I got to know the meaning, I felt guilty as it was á a clear and unfair insult.",1,",,,,,,,,"
191062,1,19,62,2,21,2,2,4,1,1,1,2,2,1,0,0,1,3,0,1,1,0,1,2,3,1,1,1,1,1,1,3,2,2,1,joy,2,1,1910621,When I obtained good marks in a subject I had failed before.,1,",,,,,,,,,"
191062,1,19,62,2,21,2,2,4,1,1,2,1,1,2,0,1,0,0,0,0,0,0,0,2,1,3,2,1,2,4,1,2,2,0,1,fear,1,2,1910622,When a friend of mine told me a horror story.,1,",,,,,,,,,"
191062,1,19,62,2,21,2,2,4,1,1,3,4,3,4,1,0,2,2,1,0,1,0,1,3,1,3,2,3,2,1,0,2,2,1,1,anger,3,4,1910623,I was with my family and we found some abandoned puppies.  I á wanted to help them but everyone said no.  We then left.,1,",,,,,,,,,"
191062,1,19,62,2,21,2,2,4,1,1,4,3,4,4,3,2,1,2,0,0,1,0,3,2,2,3,3,3,0,1,1,1,0,0,3,sadness,4,4,1910624,At my grandfather's death.,1,",,,,,,,,,"
191062,1,19,62,2,21,2,2,4,1,1,5,1,2,3,0,2,1,2,0,0,0,0,1,3,1,3,2,1,0,4,1,2,2,0,2,disgust,2,3,1910625,Seeing a film in which there were several bloody crimes.,1,",,,,,,,,,"
191062,1,19,62,2,21,2,2,4,1,1,6,4,1,2,0,0,0,1,0,0,0,0,0,1,1,3,2,0,3,4,1,2,2,0,0,shame,1,2,1910626,"At a concert an old man arrived and began to danse, sing and do á silly things.",1,",,,,,,,,"
191062,1,19,62,2,21,2,2,4,1,1,7,1,3,1,0,0,0,2,0,0,0,0,1,1,2,3,2,3,2,3,2,2,2,0,0,guilt,3,1,1910627,"I had an argument with a friend of mine.  She would not let me á speak and then I began to shout at her.  She got angry and left, á I did not try to prevent her from leaving.",1,",,,,,,,,"
191063,1,19,63,2,21,8,2,2,1,1,1,2,3,2,0,0,0,1,0,1,0,0,0,1,2,1,1,1,2,4,1,2,3,1,0,joy,3,2,1910631,When I was told that they had got tickets for me for a film á marathon I wanted to see.,1,",,,,,,,,,"
191063,1,19,63,2,21,8,2,2,1,1,2,2,1,3,3,0,0,1,0,0,0,0,0,1,1,3,2,3,3,3,3,2,2,0,0,fear,1,3,1910632,We were on the road in a car when a lorry bypassed us.  We had to á swerve and we almost got run over.,1,",,,,,,,,,"
191063,1,19,63,2,21,8,2,2,1,1,3,4,4,4,1,1,0,1,0,0,0,0,0,1,1,3,3,3,3,1,1,2,1,3,1,anger,4,4,1910633,I had applied for a job and they had assured me that the exams á would take place a few months later.  A week later I went to á obtain some more information and they told me that the exams had á already taken place.,1,",,,,,,,,,"
191063,1,19,63,2,21,8,2,2,1,1,4,2,4,2,0,1,0,0,0,0,0,0,0,1,1,2,3,1,2,3,1,2,2,0,1,sadness,4,2,1910634,"I received a letter from some friends, who do not live in Madrid, á telling me that they would not come on holiday.  I had arranged á everythiing for them.",1,",,,,,,,"
191063,1,19,63,2,21,8,2,2,1,1,5,3,1,2,0,0,0,0,0,0,0,0,0,1,1,3,2,1,0,5,1,2,2,0,0,disgust,1,2,1910635,"I found a big, black spider near a bag of food.",1,",,,,,,,,"
191063,1,19,63,2,21,8,2,2,1,1,6,3,1,3,1,0,2,0,0,0,0,0,0,3,1,3,2,1,2,2,1,1,2,0,0,shame,1,3,1910636,I was in a very small class and the professor said something á about me that made everyone look at me at the same time.,1,",,,,,,,,,"
191063,1,19,63,2,21,8,2,2,1,1,7,3,2,3,0,1,0,0,0,0,0,0,0,3,1,3,3,3,2,4,2,2,2,1,1,guilt,2,3,1910637,"I had arranged to meet my friends at a certain place, and I was á with other people.  My friends did not arrive and the people who á were with me began to get tired.  My friends were one hour late.",1,",,,,,,,,"
191064,1,19,64,2,20,2,2,4,1,1,1,3,2,4,3,1,1,1,1,1,0,0,0,1,2,1,1,1,2,4,1,3,3,2,1,joy,2,4,1910641,The man I am going around with gave me a very special present.,1,",,,,,,,,,"
191064,1,19,64,2,20,2,2,4,1,1,2,1,3,3,3,1,2,1,0,0,0,0,0,3,1,3,2,2,1,5,2,1,2,0,1,fear,3,3,1910642,"I thought that I would be scolded for a comment I had made, which á I should not have made.",1,",,,,,,,,"
191064,1,19,64,2,20,2,2,4,1,1,3,3,2,4,3,0,2,2,0,0,1,1,0,1,1,3,3,3,2,1,3,2,1,3,1,anger,2,4,1910643,"My sister came back home and reproached me for not having tidied á up the house, although I had been working all morning and she had á done nothing.",1,",,,,,,,,"
191064,1,19,64,2,20,2,2,4,1,1,4,2,1,4,1,1,0,1,0,0,1,0,0,2,2,3,2,1,4,1,1,2,2,0,2,sadness,1,4,1910644,"At my grandfather's funeral.  I remembered that the thing he á liked and respected most was earth, I thought that he had á attained what he wanted and was not separated from it any longer.",1,",,,,,,,,"
191064,1,19,64,2,20,2,2,4,1,1,5,3,2,3,1,1,0,1,0,1,0,0,0,1,1,3,3,3,2,5,1,3,2,3,1,disgust,2,3,1910645,I had to wash my grandmother because she did not get to the á bathroom on time.,1,",,,,,,,,,"
191064,1,19,64,2,20,2,2,4,1,1,6,1,1,2,1,0,2,1,0,0,0,0,0,2,1,3,2,3,1,4,1,2,2,0,0,shame,1,2,1910646,In a very crowded shop I was distracted and missed my turn in the á queue.  A woman who was behind me began to shout at me asking me á either to pay more attention or to leave.,1,",,,,,,,,,"
191064,1,19,64,2,20,2,2,4,1,1,7,4,4,3,0,0,0,1,0,0,1,0,0,1,1,3,2,1,1,1,2,1,2,1,1,guilt,4,3,1910647,"When I was very young, one day, I kicked my grandmother and á caused her an injury which took a long time to heal.",1,",,,,,,,"
191065,1,19,65,2,35,2,1,2,1,1,1,1,1,2,0,0,1,1,0,1,0,0,0,1,1,1,2,1,0,4,1,2,2,2,0,joy,1,2,1910651,"When I saw a friend of mine, whom I had not seen for a long time á and I had lost his address and telephone number.",1,",,,,,,,,"
191065,1,19,65,2,35,2,1,2,1,1,2,4,4,4,1,0,0,1,0,0,0,0,0,1,1,3,2,0,4,5,1,2,2,3,0,fear,4,4,1910652,I was in my village when a bull jumped over a fence and started á chasing my friends and me.  We were very frightened till we á climbed up a tree.,1,",,,,,,,,,"
191065,1,19,65,2,35,2,1,2,1,1,3,4,1,3,0,0,0,1,0,0,0,0,0,0,1,3,2,3,3,1,3,2,2,2,0,anger,1,3,1910653,"When I saw a car run over a child, out of carelessness.",1,",,,,,,,,"
191065,1,19,65,2,35,2,1,2,1,1,4,4,4,2,0,0,0,1,0,0,0,0,0,1,1,3,3,1,1,4,1,1,2,0,0,sadness,4,2,1910654,I failed a subject despite the fact that I had studied quite a á lot for it.,1,",,,,,,,,,"
191065,1,19,65,2,35,2,1,2,1,1,5,4,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,4,1,2,2,0,0,disgust,1,1,1910655,When I was walking in a field which had a lot of manure.,1,",,,,,,,,,"
191065,1,19,65,2,35,2,1,2,1,1,6,2,4,4,0,0,2,1,0,1,0,0,0,2,1,2,2,1,0,3,1,2,2,1,0,shame,4,4,1910656,I liked a boy and I would feel shy and then blush.  The more I á wanted to avoid it the more I blushed.,1,",,,,,,,,,"
191065,1,19,65,2,35,2,1,2,1,1,7,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,4,1,2,2,0,0,guilt,1,1,1910657,I am not very affectionate and I feel guilty as I do not give as á much affection as I receive.,1,",,,,,,,,,"
191066,1,19,66,2,19,2,2,4,1,1,1,2,1,2,0,0,1,1,1,1,0,0,1,1,2,1,2,1,0,4,1,2,2,0,0,joy,1,2,1910661,"I was spending the week-end with some friends.  We were waiting á for another friend and we went to the meet him at the bus stop, a  á woman we met there told us that the coach had already left.  I á was afraid that I would not see my friend, but at last we found á him.",1,",,,,,,,"
191066,1,19,66,2,19,2,2,4,1,1,2,3,1,3,3,0,0,2,1,0,1,0,0,1,2,3,0,0,0,1,0,2,0,0,1,fear,1,3,1910662,"I was walking down a little village at night.  There was nobody á in the steet.  A dog began to bark, I felt that it was following á me.  Then I began to run, the other dogs started barking too.  At á last I arrived home.",1,",,,,,,,"
191066,1,19,66,2,19,2,2,4,1,1,3,1,2,3,0,0,2,2,0,0,1,0,0,1,3,3,3,2,2,1,1,2,0,2,1,anger,2,3,1910663,My parents did not let me go on holidays with my friends.,1,",,,,,,,,,"
191066,1,19,66,2,19,2,2,4,1,1,4,3,4,3,0,2,1,1,0,0,1,0,0,2,1,3,0,1,0,5,1,2,2,0,3,sadness,4,3,1910664,I was told that a friend of mine was going to Mexico for good.,1,",,,,,,,,,"
191066,1,19,66,2,19,2,2,4,1,1,5,2,1,2,0,2,0,1,0,0,0,0,0,2,1,3,2,1,0,5,1,2,2,0,2,disgust,1,2,1910665,Finding a hair in the soup.,1,",,,,,,,,,"
191066,1,19,66,2,19,2,2,4,1,1,6,1,1,2,1,0,1,1,0,0,0,0,0,2,1,1,0,1,0,1,1,2,3,3,0,shame,1,2,1910666,"I was at the University dining room, alone, and at a table next á to mine thre were several professors.  One of them asked me to á join them.  I refused but she insisted.  All the others started á looking at me and I had to move to their table.",1,",,,,,,,"
191066,1,19,66,2,19,2,2,4,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,4,2,2,0,0,0,guilt,1,1,1910667,"I had promised to say goodbye to a person who was going on a á trip, and I did not turn up.",1,",,,,,,,,"
191067,1,19,67,2,19,2,2,6,7,1,1,1,4,4,2,0,0,2,0,1,0,0,0,1,3,1,1,1,1,4,1,2,3,0,0,joy,4,4,1910671,"I was on holidays, and I was going to meet a friend whom I had á not seen for six months.  Again I felt very happy.",1,",,,,,,,,"
191067,1,19,67,2,19,2,2,6,7,1,2,3,3,3,1,0,1,1,0,0,0,0,0,2,2,3,3,2,1,1,2,2,2,1,0,fear,3,3,1910672,"We were camping in the mountains, and a friend and I went for a á walk.  It was getting darker and darker and we were not sure of á the right way back.",1,",,,,,,,,"
191067,1,19,67,2,19,2,2,6,7,1,3,3,1,4,1,0,0,1,1,0,0,0,0,2,1,3,2,2,2,1,2,2,3,1,0,anger,1,4,1910673,I sent a book to a friend of mine.  The book meant a lot to me á and he lost it.,1,",,,,,,,,,"
191067,1,19,67,2,19,2,2,6,7,1,4,1,4,4,1,2,2,2,0,0,1,0,1,3,3,3,2,1,1,4,1,2,3,2,3,sadness,4,4,1910674,To say goodbye to dear friends after the holidays.,1,",,,,,,,,,"
191067,1,19,67,2,19,2,2,6,7,1,5,1,4,3,0,0,2,1,0,0,0,0,0,2,1,3,2,2,1,4,1,2,2,0,0,disgust,4,3,1910675,"Ever since I have been a child, the sight of any kind of wound.",1,",,,,,,,,"
191067,1,19,67,2,19,2,2,6,7,1,6,1,1,2,0,0,2,1,0,0,1,0,0,3,1,3,3,2,1,5,2,2,2,2,1,shame,1,2,1910676,"At the seaside, when a wave suddenly came and took off my bikini.",1,",,,,,,,,"
191067,1,19,67,2,19,2,2,6,7,1,7,2,2,3,1,1,0,2,0,0,0,0,0,2,3,3,3,2,1,1,2,2,3,1,1,guilt,2,3,1910677,"One night, I went out with some friends for dinner and I did not á tell my parents that I would come back late.  I thought of á phoning but in the end I did not.  When I arrived home, my á parents were very worried.",1,",,,,,,,"
191068,1,19,68,2,26,2,1,6,1,1,1,3,4,4,3,1,0,1,1,0,1,0,1,1,2,1,0,0,4,4,0,0,3,1,2,joy,4,4,1910681,"My sister in law was about to have a child, and there were some á problems.  They had to do a Caesarean.  After a while, everything  á was all right.",1,",,,,,,,"
191068,1,19,68,2,26,2,1,6,1,1,2,1,1,2,4,1,1,2,0,1,0,0,0,1,3,2,0,0,4,4,0,2,2,1,1,fear,1,2,1910682,Waiting for my marks in a difficult subject.,1,",,,,,,,,,"
191068,1,19,68,2,26,2,1,6,1,1,3,2,1,2,2,0,0,1,0,0,0,0,0,2,1,3,3,2,2,5,2,2,1,3,0,anger,1,2,1910683,"I gave some personal information to a friend of mine, and he told á it to some others who were implicated in the affair.",1,",,,,,,,,"
191068,1,19,68,2,26,2,1,6,1,1,4,1,3,3,0,0,0,0,1,0,0,0,0,2,1,3,3,0,4,1,0,1,2,0,0,sadness,3,3,1910684,"The holidays come to an end, and the next day we had to go back á to University and to the exams.",1,",,,,,,,,"
191068,1,19,68,2,26,2,1,6,1,1,5,1,1,1,0,0,0,1,0,0,0,0,0,1,1,3,2,0,4,4,0,2,2,1,0,disgust,1,1,1910685,There was a cat on the street.  It had been run over and its head was á open.  We passed beside it.,1,",,,,,,,,,"
191068,1,19,68,2,26,2,1,6,1,1,6,3,2,3,4,2,1,2,0,0,0,0,1,2,2,2,1,1,2,1,0,3,2,1,2,shame,2,3,1910686,"At a meeting with over one hundred people, they decided who had to speak á from the stand by drawing lots.",1,",,,,,,,,"
191068,1,19,68,2,26,2,1,6,1,1,7,2,3,2,3,2,2,1,0,0,0,0,2,2,1,3,2,0,4,1,1,2,2,0,2,guilt,3,2,1910687,I had a small argument with a relative and some other people got á implicated.  It resulted in a proper row.,1,",,,,,,,,,"
191069,1,19,69,2,20,2,2,4,1,1,1,3,4,4,2,0,0,3,0,1,0,0,0,1,2,1,1,1,1,4,1,3,2,2,0,joy,4,4,1910691,"Last course, when I passed with good marks three subjects which I had á previously failed.",1,",,,,,,,,"
191069,1,19,69,2,20,2,2,4,1,1,2,3,3,4,4,0,0,2,1,0,0,0,1,1,1,3,2,3,3,1,3,0,1,1,0,fear,3,4,1910692,I was attacked by a man at a bus stop at night.,1,",,,,,,,,,"
191069,1,19,69,2,20,2,2,4,1,1,3,1,2,2,2,0,0,1,1,0,0,0,1,1,1,3,3,3,2,5,2,2,1,3,0,anger,2,2,1910693,"My mother told me that I could not go to the mountains.  Despite á my age, as long as I am in her house I must do what she says.",1,",,,,,,,,"
191069,1,19,69,2,20,2,2,4,1,1,4,3,4,4,0,1,0,2,0,0,1,0,1,3,1,3,3,0,0,2,0,0,3,0,2,sadness,4,4,1910694,When my nephew was taken to hospital with meningitis and we did á not know what would happen.,1,",,,,,,,,,"
191069,1,19,69,2,20,2,2,4,1,1,5,4,3,4,0,1,0,3,1,0,0,0,0,2,1,3,2,3,3,2,3,2,1,1,1,disgust,3,4,1910695,I was drinking coffee in a cafe and I found a piece of scrubber á in my cup.,1,",,,,,,,,,"
191069,1,19,69,2,20,2,2,4,1,1,6,3,3,2,2,0,2,1,1,0,0,0,1,3,3,3,2,1,3,1,1,2,2,0,0,shame,3,2,1910696,"When I went to my boyfriend's house for lunch and saw his á parents, I felt that they were watching me all the time.",1,",,,,,,,,"
191069,1,19,69,2,20,2,2,4,1,1,7,4,3,4,2,1,2,1,1,0,0,0,0,3,1,3,3,1,1,2,3,1,2,0,1,guilt,3,4,1910697,"At school, I did not tell the teacher that it was me who á had laughed, and she punished the entire class by making them á stay behind for one hour.",1,",,,,,,,"
191070,1,19,70,2,21,2,2,6,7,1,1,4,3,2,0,0,2,2,1,1,0,0,2,1,1,1,1,1,2,4,1,3,3,3,0,joy,3,2,1910701,"One evening, I was with a group of friends having a talk.  There á was a very trustful and joyful atmosphere.",1,",,,,,,,,"
191070,1,19,70,2,21,2,2,6,7,1,2,4,1,3,2,1,0,2,1,1,0,0,2,2,1,3,2,1,4,3,1,1,3,3,1,fear,1,3,1910702,"We were walking in the park at night.  It was very dark and very á late.  We began to hear foot steps all around us, and we could á not find our way out.",1,",,,,,,,,"
191070,1,19,70,2,21,2,2,6,7,1,3,2,1,2,1,0,0,2,0,0,0,0,2,1,1,3,3,1,2,1,2,2,2,0,0,anger,1,2,1910703,[ One day I arrived home rather tired and found the house..... In á addition I was asked many questions which I did not want to á answer.],1,",,,,,,,,,"
191070,1,19,70,2,21,2,2,6,7,1,4,4,4,4,1,1,0,1,1,0,1,0,0,3,2,3,3,3,4,1,0,1,1,0,2,sadness,4,4,1910704,I was selected to do a rest for a foreign ballet but I did not á have the money to do it.,1,",,,,,,,,,"
191070,1,19,70,2,21,2,2,6,7,1,5,3,1,2,3,0,0,1,1,0,0,0,0,1,2,3,2,1,0,4,1,2,2,1,0,disgust,1,2,1910705,"In a film there was a scene in which a rat was sliding on a bed, á leaving a trace of blood behind, finally it entered the mouth of á one of the actors.",1,",,,,,,,"
191070,1,19,70,2,21,2,2,6,7,1,6,4,4,3,2,1,2,1,1,1,0,0,0,3,1,2,2,2,1,1,1,2,1,0,1,shame,4,3,1910706,I was swimming in the river and I lost the top of my bikini.  I á did not notice it and came out of water.  There was a á disagreeable classmate watching the scene.,1,",,,,,,,,,"
191070,1,19,70,2,21,2,2,6,7,1,7,3,2,2,1,0,2,2,0,0,0,0,2,3,1,3,3,0,1,5,2,1,1,0,0,guilt,2,2,1910707,"At a party, several comments were made about the personal á situation of one of the people present.  She was rather affected á and uncomfortable.",1,",,,,,,,,"
191071,1,19,71,2,20,2,1,4,1,1,1,3,3,2,2,0,0,1,1,1,0,0,1,2,2,1,1,1,4,4,1,3,3,0,0,joy,3,2,1910711,"It was Saturday, my duties were over for a few hours and I could á at last be with the people I wanted to see.",1,",,,,,,,,"
191071,1,19,71,2,20,2,1,4,1,1,2,1,1,2,3,0,0,3,0,0,0,0,0,1,1,3,2,0,4,5,0,3,0,0,0,fear,1,2,1910712,"One night, I was alone at home.  My fear was caused by some á strange noises which put my imagination to work.",1,",,,,,,,,"
191071,1,19,71,2,20,2,1,4,1,1,3,1,2,3,3,0,0,2,0,0,0,0,3,1,1,3,3,3,2,2,2,2,2,3,0,anger,2,3,1910713,When I got to know about the reaction of a friend of mine in a á certain situation.  I had not expected him to react that way.,1,",,,,,,,,,"
191071,1,19,71,2,20,2,1,4,1,1,4,1,1,3,2,1,1,1,0,0,0,0,0,2,2,3,3,3,1,5,2,1,1,0,1,sadness,1,3,1910714,I felt alone among a large number of people.  I was sad to see á that nobody cared about what was happening to me.,1,",,,,,,,,,"
191071,1,19,71,2,20,2,1,4,1,1,5,1,1,2,1,0,1,1,1,0,0,0,0,1,2,3,2,1,4,3,0,2,0,0,0,disgust,1,2,1910715,I saw a sort of black worm being attacked by many ants.,1,",,,,,,,,,"
191071,1,19,71,2,20,2,1,4,1,1,6,3,1,1,3,1,2,1,0,1,0,0,1,2,2,2,3,2,1,5,1,1,0,1,1,shame,1,1,1910716,When I met a friend of mine after several months.  ,1,",,,,,,,,,"
191071,1,19,71,2,20,2,1,4,1,1,7,3,3,2,1,1,0,2,0,0,0,0,0,2,2,3,3,2,1,2,2,3,0,1,1,guilt,3,2,1910717,When I noticed the negative changes in a friend's behaviour. ,1,",,,,,,,,,"
191072,1,19,72,2,19,2,2,7,1,1,1,1,4,3,1,0,0,1,0,1,0,0,0,1,3,1,2,1,2,5,0,0,3,0,0,joy,4,3,1910721,"I was going to my village, after having been rather oppressed in á Madrid. ",1,",,,,,,,,"
191072,1,19,72,2,19,2,2,7,1,1,2,1,1,2,0,0,0,1,1,0,0,0,0,1,2,3,2,1,0,5,1,2,0,2,0,fear,1,2,1910722,"I was watching a procession during the Holy week, and a penitent á approached me.",1,",,,,,,,,"
191072,1,19,72,2,19,2,2,7,1,1,3,2,4,4,0,0,0,1,1,0,1,0,0,1,1,3,3,3,2,1,0,0,1,0,1,anger,4,4,1910723,My mother read a letter that a friend of mine had written to me á telling me how she had got drunk the last time.,1,",,,,,,,,,"
191072,1,19,72,2,19,2,2,7,1,1,4,1,4,4,0,1,0,2,0,0,1,0,0,1,1,3,3,2,2,1,1,1,2,0,2,sadness,4,4,1910724,[ No response.],1,",,,,,,,,,"
191072,1,19,72,2,19,2,2,7,1,1,5,1,1,4,0,0,0,1,0,0,0,0,0,1,2,3,2,2,4,1,0,2,0,2,0,disgust,1,4,1910725,"I found a cockroach crushed between two folders in my bedroom, I á called my mother.",1,",,,,,,,,"
191072,1,19,72,2,19,2,2,7,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,1,2,1,2,0,shame,1,1,1910726,I ride my motorbike in my village and everyone stares at me as if á I was a rare specimen.,1,",,,,,,,,,"
191072,1,19,72,2,19,2,2,7,1,1,7,4,4,3,0,0,0,1,1,0,1,0,0,1,1,3,2,2,2,2,1,1,2,0,1,guilt,4,3,1910727,"I was spending a few days at my aunt's place.  One night I got á home very late, I had told them I was going to a party but I went á to another place.  They were very worried.",1,",,,,,,,,"
191073,1,19,73,2,19,2,1,8,1,1,1,3,3,4,1,0,1,1,1,1,0,0,0,1,3,1,1,1,2,4,1,3,3,3,0,joy,3,4,1910731,Last Summer I achieved someting that I had been wanting for a á long time.,1,",,,,,,,,,"
191073,1,19,73,2,19,2,1,8,1,1,2,4,3,4,4,0,0,3,0,0,1,0,2,3,2,3,3,0,1,1,3,1,0,0,1,fear,3,4,1910732,I was in a camp and went out for a walk at night on my own.  I lost  á my way and spent several hours looking for the camp.,1,",,,,,,,,,"
191073,1,19,73,2,19,2,1,8,1,1,3,2,3,3,3,1,0,2,1,0,1,1,2,1,2,3,3,3,2,3,3,2,1,3,2,anger,3,3,1910733,My parents scolded me a lot for something I had not done.  It was á my sister who had done it.,1,",,,,,,,,,"
191073,1,19,73,2,19,2,1,8,1,1,4,3,4,4,3,1,1,1,1,0,1,0,0,1,1,3,3,1,0,4,0,0,0,0,2,sadness,4,4,1910734,[ No response.],1,",,,,,,,,,"
191073,1,19,73,2,19,2,1,8,1,1,5,1,2,2,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,2,1,2,0,disgust,2,2,1910735,At the hypocrisy of some of my friends.,1,",,,,,,,,,"
191073,1,19,73,2,19,2,1,8,1,1,6,3,2,4,2,1,2,2,0,0,0,0,0,3,1,3,2,1,1,3,1,2,0,0,1,shame,2,4,1910736,I greeted and embraced the wrong person thinking that it was my á friend.,1,",,,,,,,,,"
191073,1,19,73,2,19,2,1,8,1,1,7,3,4,3,1,1,0,0,1,0,0,0,0,2,1,3,3,2,1,1,3,1,1,0,1,guilt,4,3,1910737,"Due to a misunderstanding on my part, two of my best friends á quarelled.",1,",,,,,,,,"
191074,1,19,74,2,19,2,1,6,1,1,1,4,4,4,0,1,2,2,0,1,1,0,2,1,3,1,1,1,0,1,0,2,3,0,2,joy,4,4,1910741,"When my brother was born, everything went all right.  It had been á very likely that he would have a deficiency (my sister suffers á from Down's Syndrome) and that my mother would be in danger.",1,",,,,,,,,"
191074,1,19,74,2,19,2,1,6,1,1,2,4,3,2,2,0,0,1,1,0,0,0,1,3,1,3,2,0,1,3,1,2,2,3,0,fear,3,2,1910742,When we got lost in Florence and the coach did not turn up until á midnight.  I had no place to go to and there were strange reports á at the police station.,1,",,,,,,,,,"
191074,1,19,74,2,19,2,1,6,1,1,3,2,3,2,0,1,2,1,1,0,0,0,0,3,1,3,3,3,3,5,2,1,2,0,1,anger,3,2,1910743,When an English teacher unfairly made me repeat a semester which á I thought I had passed.  I had to ask my parents for some more á money to carry on studying.,1,",,,,,,,,,"
191074,1,19,74,2,19,2,1,6,1,1,4,4,4,4,0,2,1,2,1,0,1,0,1,2,2,1,3,0,1,1,1,1,1,1,3,sadness,4,4,1910744,"The person whom I liked most left me for a friend of mine, after á several months of mutual help and a profound knowledge of each á other.",1,",,,,,,,,"
191074,1,19,74,2,19,2,1,6,1,1,5,3,2,3,1,1,0,2,0,0,0,0,0,1,1,3,2,0,3,3,1,2,2,2,1,disgust,2,3,1910745,"In a park near our home, a group of young people who were á strangely dressed were seated in the middle of the street.  They á began to eat while carressing each other.",1,",,,,,,,,"
191074,1,19,74,2,19,2,1,6,1,1,6,1,3,3,1,1,2,1,1,0,0,0,0,3,3,3,1,1,0,1,3,1,2,2,1,shame,3,3,1910746,"I feel this emotion very often when I try to express my feelings á in public, because other people do not understand my reactions á and think that I am silly. ",1,",,,,,,,,"
191074,1,19,74,2,19,2,1,6,1,1,7,1,3,3,0,1,1,1,0,0,1,0,0,3,2,3,3,1,1,5,1,2,3,0,2,guilt,3,3,1910747,A friend of mine said in a group that she felt lonely and á withdrawn from everyone because of mental deficiency.,1,",,,,,,,,,"
191075,1,19,75,2,19,8,1,7,1,1,1,4,4,3,2,0,1,3,0,1,0,0,2,1,3,1,1,0,1,4,0,3,2,0,0,joy,4,3,1910751,When I passed the university entrance exam.  I had thus finished á with a difficult period of my life and I was about to begin one á which I had desired a lot.,1,",,,,,,,,,"
191075,1,19,75,2,19,8,1,7,1,1,2,3,4,4,3,1,0,2,0,0,0,0,3,2,2,0,2,0,4,5,1,3,2,0,1,fear,4,4,1910752,"When I was at home alone, I felt a super-natural force, dangerous á for me and the people close to me.",1,",,,,,,,"
191075,1,19,75,2,19,8,1,7,1,1,3,4,4,4,4,0,2,3,0,0,0,1,0,1,0,0,1,3,2,5,3,3,1,3,0,anger,4,4,1910753,"When my father made my mother go through really terrible á situations, I felt furious, impotent, nervous, upset, ........",1,",,,,"
191075,1,19,75,2,19,8,1,7,1,1,4,4,4,4,0,1,0,2,0,0,1,0,1,1,0,0,0,3,0,2,0,1,0,1,2,sadness,4,4,1910754,"When a person whom I loved and admired a lot died.  I felt empty, á lonely, helpless, without support, not knowing what to do.",1,",,,,,"
191075,1,19,75,2,19,8,1,7,1,1,5,4,4,4,3,0,2,3,0,0,0,0,2,1,0,3,1,3,2,5,3,3,1,2,0,disgust,4,4,1910755,"When I came to know that my father and his parents were : self á interested, dirty, negative, egoist, bad peolpe,......",1,",,,,"
191075,1,19,75,2,19,8,1,7,1,1,6,4,3,3,3,1,2,2,1,0,0,0,2,3,1,3,2,0,2,1,0,2,1,0,1,shame,3,3,1910756,I think that the only time I really felt shame was when I was á very young and I had to defecate on the street.  I was very á worried in case someone should see me.,1,",,,,,,,,,"
